"Cleanup ID",Zone,State,Country,Latitude,Longitude,"Cleanup Type",Environment,"Cleanup Date","Group Name",Adults,Children,People,Pounds,"Distance mi","Area mi","# of bags","Grocery bags (plastic)","Other bags (plastic)","Beverage bottles (glass)","Beverage bottles (plastic)","Beverage cans","Beverage sachets/pouches","Bottle caps (metal)","Bottle caps (plastic)","Cigarette butts","Cups, Plates (foam)","Cups, Plates (paper)","Cups, Plates (plastic)","Food containers (foam)","Food containers (plastic)","Food wrappers (candy, chips, etc.)","Lids (plastic)","Straws/stirrers (plastic)","Utensils (plastic)","Lines, nets, traps, ropes, etc.","Foam dock pieces","Appliances (refrigerators, washers, etc.)","Construction materials",Tires,"6-Pack holders","Foam packaging","Other plastic bottles (oil, bleach, etc.)","Strapping bands",Balloons,Clothing,E-cigarettes,"Electronic waste (phones, batteries)","Footwear (shoes/slippers)","Paper bags","Tobacco products (lighters, cigar tips, wrap)",Toys,"Other plastic waste","Other waste (metal, paper, etc.)",Condoms,"Cotton bud sticks (swabs)",Diapers,"Gloves & masks (PPE)",Syringes,"Tampons & applicators","Plastic/foam pieces","Fishing buoys, pots & traps","Fishing net & pieces","Fishing line (1 yard/meter = 1 piece)","Rope (1 yard/meter = 1 piece)","Other plastic/foam packaging","Tobacco packaging/wrap","Cigar tips","Cigarette lighters",Fireworks,"Other tobacco (packaging, lighter, etc.)","Foam pieces","Glass pieces","Plastic pieces","Total Items Collected"
235200,"Općina Makarska, Croatia","Split-Dalmatia County, Croatia",Croatia,43.294216739054,17.009795922802,land,,2022-07-05,Q1,2,,2,1.23,0.00,0.00,,2,,2,,2,,,,20,2,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
238306,"Općina Novigrad, Croatia","Istria County, Croatia",Croatia,45.3374259,13.5414128,land,,2022-08-30,,1,,1,2.20,0.00,0.00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257004,"Općina Mali Lošinj, Croatia","Primorje-Gorski Kotar County, Croatia",Croatia,44.542742685374,14.464973906571,land,saltwater,2022-10-12,"BWI and High-school pupils",21,,21,1.10,0.00,0.00,1,,,,,,,,,1059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059
257005,"Općina Mali Lošinj, Croatia","Primorje-Gorski Kotar County, Croatia",Croatia,44.573878862734,14.404438777151,underwater,saltwater,2022-10-15,"BWI & SUBSEASON",29,,29,"3,670.70",0.00,0.00,28,,3,83,,15,,,,,,,,,,,,,,7,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121
265548,"Općina Mali Lošinj, Croatia","Primorje-Gorski Kotar County, Croatia",Croatia,44.55554564,14.44282182,land,,2022-06-12,Fuk,1,,1,0.01,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268547,"Općina Mali Lošinj, Croatia","Primorje-Gorski Kotar County, Croatia",Croatia,44.5211635,14.5005447,land,,2022-09-29,Bwi,1,,1,0.01,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273908,"Grad Mali Lošinj, Croatia","Primorje-Gorski Kotar County, Croatia",Croatia,44.521390337404,14.501257876455,underwater,saltwater,2023-04-01,"""The Sea Knows, the Island Remembers"" cleanup event",32,5,37,"1,102.31",0.16,0.00,35,,1,126,49,3,,2,3,,,10,1,,3,3,,1,,16,,2,10,,,7,4,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,242
273909,"Grad Mali Lošinj, Croatia","Primorje-Gorski Kotar County, Croatia",Croatia,44.537111232054,14.456564350621,land,saltwater,2023-04-01,"""The Sea Knows, the Island Remembers"" cleanup event",2,8,10,187.39,0.16,0.00,7,100,50,,10,5,,,80,100,10,50,300,,300,500,4,150,10,165,,,,2,5,,15,40,20,,,,2,,131,,,,10,,,,8,3,200,,,,,,,,,,,,,,2270
273910,"Grad Mali Lošinj, Croatia","Primorje-Gorski Kotar County, Croatia",Croatia,44.542919406283,14.448555884799,land,saltwater,2023-04-01,"""The Sea Knows, the Island Remembers"" cleanup event",7,,7,454.15,1.12,0.00,18,292,124,39,113,42,,28,412,216,39,9,152,34,78,130,73,213,4,42,,2,28,6,18,,52,3,17,,,,,,78,,49,,,,1,,1,,42,,,,,,,,,,,,,,2337
273911,"Grad Mali Lošinj, Croatia","Primorje-Gorski Kotar County, Croatia",Croatia,44.541678702844,14.444548984692,land,saltwater,2023-04-01,"""The Sea Knows, the Island Remembers"" cleanup event",6,,6,330.69,1.24,0.00,15,40,80,19,27,16,,6,30,28,,,70,,5,30,22,13,21,1,,,,,70,120,16,,,,,,,,15,,,,2,,1,,,10,53,,,,,,,,,,,,,,695
273912,"Grad Mali Lošinj, Croatia","Primorje-Gorski Kotar County, Croatia",Croatia,44.524273048956,14.45825403071,land,saltwater,2023-04-01,"""The Sea Knows, the Island Remembers"" cleanup event",11,,11,440.92,1.24,0.00,15,10,,,,,,100,100,50,,,,10,,40,80,200,80,200,,,,,50,,20,,,,,,,,53,,,,,,,,,,100,,,,,,,,,,,,,,1093
273914,"Grad Mali Lošinj, Croatia","Primorje-Gorski Kotar County, Croatia",Croatia,44.527325676864,14.457259652233,land,saltwater,2023-04-01,"""The Sea Knows, the Island Remembers"" cleanup event",14,,14,374.79,1.24,0.00,11,,20,,20,10,,50,80,142,,,,,,20,10,30,,57,,,5,,,,,,,,,,,,40,,,,10,,,,,3,150,,,,,,,,,,,,,,647
